Table 1
Museum ID,Museum Name,Legal Name,Alternate Name,Museum Type,Institution Name,Street Address (Administrative Location),City (Administrative Location),State (Administrative Location),ZIp Codee (Administration Location),Street Address (Physical Location),City (Physical Location),State (Physical Location),Zip Code (Physical Location),Phone Number,Latitude,Longitude,Locale Code (NCES),County Code (FIPS),State Code (FIPS),Region Code (AAM),Employer ID Number,Tax Period,Income,Revenue
8409502979,COLLEGE OF LAW ART COLLECTIONS,COLLEGE OF LAW ART COLLECTIONS,,ART MUSEUM,ARIZONA STATE UNIVERSITY,51 E 10TH ST,TEMPE,AZ,85287,,,,,,33.69121,-112.53852,4,13,4,6,860196696,,,
8409503009,CREDIT UNION ART CONNECTION,CREDIT UNION ART CONNECTION,,ART MUSEUM,ARIZONA STATE UNIVERSITY,51 E 10TH ST,TEMPE,AZ,85287,,,,,,33.69121,-112.53852,4,13,4,6,860196696,,,
8409503052,DEER VALLEY ROCK ART CENTER,DEER VALLEY ROCK ART CENTER,DEER VALLEY ROCK ART CENTER,ART MUSEUM,ARIZONA STATE UNIVERSITY,3711 WEST DEER VALLEY ROAD,GLENDALE,AZ,85308,,,,,6235828007,33.68368,-112.14055,1,13,4,6,860196696,,,
8409503131,ERIC FISCHL GALLERY,ERIC FISCHL GALLERY,,ART MUSEUM,PHOENIX COLLEGE,640 N 1ST AVE,PHOENIX,AZ,85003,,,,,6022234000,33.45566,-112.07602,1,13,4,6,860185552,,,
8409503249,GALLERY,GALLERY,,ART MUSEUM,THE ART INSTITUTE OF TUCSON,5099 E GRANT RD,TUCSON,AZ,85712,,,,,5203182700,32.25075,-110.88403,4,19,4,6,,,,
8409503248,GALLERY,GALLERY,,ART MUSEUM,THE ART INSTITUTE OF PHOENIX,2233 W DUNLAP AVE,PHOENIX,AZ,85021,,,,,6023317500,33.56746,-112.10653,4,13,4,6,251360283,,,
8409503255,GALLERY 100,GALLERY 100,,ART MUSEUM,ARIZONA STATE UNIVERSITY-DOWNTOWN PHOENIX,411 N CENTRAL AVENUE - STE 520,PHOENIX,AZ,85287,,,,,4809658521,33.45251,-112.07371,1,13,4,6,860196696,,,
8409503254,GALLERY 100,GALLERY 100,,ART MUSEUM,ARIZONA STATE UNIVERSITY,51 E 10TH ST,TEMPE,AZ,85287,,,,,,33.69121,-112.53852,4,13,4,6,860196696,,,
8409503291,GALLERY OF DESIGN,GALLERY OF DESIGN,,ART MUSEUM,ARIZONA STATE UNIVERSITY,DESIGN NORTH 810 S FOREST MALL,TEMP,AZ,85281,,,,,,33.42431,-111.92893,1,,4,6,860196696,,,
8409503323,GRADUATE GALLERY,GRADUATE GALLERY,,ART MUSEUM,UNIVERSITY OF ARIZONA,1031 N OLIVE ROAD,TUCSON,AZ,85721,,,,,5206264215,32.23592,-110.95503,1,19,4,6,866004791,,,
8400400066,HALLE HEART CENTER MUSEUM,HALLE HEART CENTER MUSEUM,,ART MUSEUM,,2929 S 48TH ST,TEMPE,AZ,85282,,,,,6024145353,33.3969,-111.97755,1,13,4,6,,,,
8409503372,HARRY WOOD ART GALLERY,HARRY WOOD ART GALLERY,,ART MUSEUM,ARIZONA STATE UNIVERSITY,PO BOX 871505,TEMPE,AZ,85287,,,,,,33.41828,-111.93118,1,13,4,6,860196696,,,
8409503373,HARRY WOOD GALLERY,HARRY WOOD GALLERY,,ART MUSEUM,ARIZONA STATE UNIVERSITY-DOWNTOWN PHOENIX,411 N CENTRAL AVENUE - STE 520,PHOENIX,AZ,85287,,,,,4809658521,33.45251,-112.07371,1,13,4,6,860196696,,,
8409503399,HERBERGER INSTITUTE FOR ART AND DESIGN,HERBERGER INSTITUTE FOR ART AND DESIGN,,ART MUSEUM,ARIZONA STATE UNIVERSITY,1001 SOUTH FOREST MALL,TEMPE,AZ,85287,,,,,4809656536,33.69121,-112.53852,4,13,4,6,860196696,,,
8409503478,JO AND WARREN BUXTON ART COLLECTION,JO AND WARREN BUXTON ART COLLECTION,,ART MUSEUM,PARADISE VALLEY COMMUNITY COLLEGE,18401 N 32ND ST,PHOENIX,AZ,85032,,,,,,33.65197,-112.01067,1,13,4,6,860185552,,,
8409503502,JOSEPH GROSS GALLERY,JOSEPH GROSS GALLERY,,ART MUSEUM,UNIVERSITY OF ARIZONA,1031 N OLIVE ROAD,TUCSON,AZ,85721,,,,,5206264215,32.23592,-110.95503,4,19,4,6,866004791,,,
8400400383,LAKE POWELL ART ASSOCIATION,LAKE POWELL ART ASSOCIATION,,ART MUSEUM,,PO BOX 4536,PAGE,AZ,86040,,,,,,36.91375,-111.46716,3,5,4,6,860751386,201205,0,0
8409503593,LIONEL ROMBACH GALLERY,LIONEL ROMBACH GALLERY,,ART MUSEUM,UNIVERSITY OF ARIZONA,1031 N OLIVE ROAD,TUCSON,AZ,85721,,,,,5206264215,32.23592,-110.95503,1,19,4,6,866004791,,,
8409503608,LOUIS CARLOS BERNAL GALLERY,LOUIS CARLOS BERNAL GALLERY,,ART MUSEUM,PIMA COMMUNITY COLLEGE,2202 WEST ANKLAM ROAD,TUCSON,AZ,85709,,,,,5202066942,32.22506,-111.0119,1,19,4,6,860208787,,,
8400400125,MINI-TIME MACHINE,MINI-TIME MACHINE INC,,ART MUSEUM,,4491 E FORT LOWELL RD,TUCSON,AZ,85712,,,,,5208810606,32.26689,-110.89506,1,19,4,6,204672898,201312,910615,
8400400404,MUSEUM OF CONTEMPORARY ART,MUSEUM OF CONTEMPORARY ART,,ART MUSEUM,,265 S CHURCH AVE,TUCSON,AZ,85701,,,,,5206245019,32.21839,-110.97221,1,19,4,6,860850880,201312,556608,506133
8400400043,NAU ART MUSEUM,NAU ART MUSEUM,,ART MUSEUM,,321 MCMULLEN CIR,FLAGSTAFF,AZ,86001,,,,,9285233471,35.1987,-111.64963,1,5,4,6,,,,
8409503783,NIGHT GALLERY,NIGHT GALLERY,,ART MUSEUM,ARIZONA STATE UNIVERSITY-DOWNTOWN PHOENIX,411 N CENTRAL AVENUE - STE 520,PHOENIX,AZ,85287,,,,,4809658521,33.45251,-112.07371,1,13,4,6,860196696,,,
8409503796,NORTHERN ARIZONA UNIVERSITY ART MUSEUM,NORTHERN ARIZONA UNIVERSITY ART MUSEUM,,ART MUSEUM,NORTHERN ARIZONA UNIVERSITY,321 MC MULLEN CIRCLE,FLAGSTAFF,AZ,86011,,,,,9285233471,35.1987,-111.64963,4,5,4,6,742579628,,,
8409503801,NORTHLIGHT GALLERY,NORTHLIGHT GALLERY,,ART MUSEUM,ARIZONA STATE UNIVERSITY,PO BOX 871505,TEMPE,AZ,85287,,,,,,33.41828,-111.93118,1,13,4,6,860196696,,,
8400400028,PHIPPEN ART MUSEUM,GEORGE PHIPPEN MEMORIAL FOUNDATION,,ART MUSEUM,,4701 NORTH HWY 89,PRESCOTT,AZ,86301,4701 ARIZONA 89,PRESCOTT,AZ,86301,9287781385,34.47137,-112.42997,4,25,4,6,510157597,201312,692292,568341
8400400451,PHOENIX AFRICAN ART MUSEUM,PHOENIX AFRICAN ART MUSEUM,,ART MUSEUM,,1719 E PICKRELL DR,PHOENIX,AZ,85042,,,,,6023070893,33.36551,-112.04534,1,13,4,6,866272796,,,
8400400265,PHOENIX ART MUSEUM,PHOENIX ART MUSEUM,,ART MUSEUM,,1625 N CENTRAL AVE,PHOENIX,AZ,85004,,,,,6022571880,33.46697,-112.07256,1,13,4,6,860072608,201306,9540336,8402608
8409503873,PHOENIX COLLEGE ERIC FISCHL GALLERY,PHOENIX COLLEGE ERIC FISCHL GALLERY,,ART MUSEUM,PHOENIX COLLEGE,1202 W THOMAS ROAD,PHOENIX,AZ,85013,,,,,6022857800,33.48315,-112.09021,1,13,4,6,860185552,,,
8409503881,PLAZA GALLERY,PLAZA GALLERY,,ART MUSEUM,ESTRELLA MOUNTAIN COMMUNITY COLLEGE,3000 N DYSART RD,AVONDALE,AZ,85392,,,,,6239358000,33.47881,-112.34102,2,13,4,6,860185552,,,
8409503891,PRESCOTT ART GALLERY,PRESCOTT ART GALLERY,,ART MUSEUM,YAVAPAI COLLEGE,1100 E SHELDON ST,PRESCOTT,AZ,86301,,,,,9287762031,34.54515,-112.4556,4,25,4,6,860208371,,,
8409503892,PRESCOTT COLLEGE ART GALLERY,PRESCOTT COLLEGE INC,,ART MUSEUM,PRESCOTT COLLEGE,220 GROVE AVE,PRESCOTT,AZ,86301,,,,,8773502100,34.5445,-112.47635,1,25,4,6,860294012,201406,22275896,21860482
8400400429,RAICES TALLER 222 ART GALLERY & WORKSHOP,RAICES TALLER 222 ART GALLERY & WORKSHOP,,ART MUSEUM,,218 E 6TH STREET,TUCSON,AZ,85705,,,,,5208815335,32.2277,-110.96797,1,19,4,6,860983672,,,
8400400346,SEDONA ART MUSEUM,SEDONA ART MUSEUM INC,,ART MUSEUM,,310 APPLE AVE,SEDONA,AZ,86336,,,,,9288210515,34.86226,-111.79273,4,,4,6,860664840,,,
8400400244,SHEMER ART CENTER & MUSEUM,SHEMER ART CENTER AND MUSEUM ASSOCIATION INC SACAMA,,ART MUSEUM,,5005 E CAMELBACK RD,PHOENIX,AZ,85018,,,,,6022624727,33.50482,-111.97235,1,13,4,6,742440322,201312,166339,166339
8400400129,SOLAR CULTURE GALLERY,SOLAR CULTURE GALLERY INCORPORATED,,ART MUSEUM,,31 E TOOLE AVE,TUCSON,AZ,85701,,,,,5208840874,32.22037,-110.96328,1,19,4,6,205326582,201312,171613,171613
8400400393,SONORAN ARTS LEAGUE,SONORAN ARTS LEAGUE INC,,ART MUSEUM,,6051 E HIDDEN VALLEY DR STE 3,CAVE CREEK,AZ,85331,,,,,4805756624,33.83116,-111.951,2,13,4,6,860805268,201312,157093,156528
8409504106,STEP GALLERY,STEP GALLERY,,ART MUSEUM,ARIZONA STATE UNIVERSITY,51 E 10TH ST,TEMPE,AZ,85287,,,,,,33.69121,-112.53852,4,13,4,6,860196696,,,
8409504121,STUDENT ART GALLERY,STUDENT ART GALLERY,,ART MUSEUM,GLENDALE COMMUNITY COLLEGE,6000 W OLIVE AVE,GLENDALE,AZ,85302,,,,,6238453333,33.56757,-112.18845,1,13,4,6,860185552,,,
8409504120,STUDENT ART GALLERY,STUDENT ART GALLERY,,ART MUSEUM,CHANDLER-GILBERT COMMUNITY COLLEGE,2626 E PECOS RD,CHANDLER,AZ,85225,,,,,4807327000,33.29377,-111.79615,2,13,4,6,860185552,,,
8409504125,STUDENT ART GALLERY AND VISUAL ARTS GALLERY,STUDENT ART GALLERY AND VISUAL ARTS GALLERY,,ART MUSEUM,CENTRAL ARIZONA COLLEGE,8470 N OVERFIELD ROAD,COOLIDGE,AZ,85128,,,,,8002379814,32.95469,-111.65284,4,21,4,6,860180838,,,
8400400009,SUN CITIES ART MUSEUM,WEST VALLEY ART MUSEUM-SUN CITIES MUSEUM OF ART INC,,ART MUSEUM,,17425 N 115TH AVENUE,SUN CITY,AZ,85373,,,,,,33.60642,-112.24,2,13,4,6,942757453,201312,65974,65974
8409504163,TALON GALLERY,TALON GALLERY,,ART MUSEUM,NORTHLAND PIONEER COLLEGE,1001 WEST DEUCE OF CLUBS,SHOW LOW,AZ,85901,,,,,9285326111,34.24493,-110.05308,4,17,4,6,860277526,,,
8400400443,TUCSON MUSEUM OF ART,TUCSON MUSEUM OF ART,TUCSON MUSEUM OF ART AND HISTORIC BLOCK,ART MUSEUM,,140 N MAIN AVE,TUCSON,AZ,85701,,,,,5206967450,32.22332,-110.97539,1,19,4,6,866006371,201306,3890252,2678409
8400400109,UDINOTTI MUSEUM OF FIGURATIVE ART,UDINOTTI MUSEUM OF FIGURATIVE ART INC,,ART MUSEUM,,6511 E MCDONALD DR,PARADISE VLY,AZ,85253,,,,,4809467056,33.52232,-111.94046,2,13,4,6,43829303,201412,0,0
8409504252,UNIVERSITY OF ARIZONA MUSEUM OF ART,UNIVERSITY OF ARIZONA MUSEUM OF ART,,ART MUSEUM,UNIVERSITY OF ARIZONA,1031 NORTH OLIVE ROAD,TUCSON,AZ,85721,,,,,5206217567,32.23592,-110.95503,4,19,4,6,866004791,,,
8409504281,VERDE ART GALLERY,VERDE ART GALLERY,,ART MUSEUM,YAVAPAI COLLEGE,601 BLACK HILLS DR,CLARKDALE,AZ,86301,,,,,9286346575,34.73956,-112.05645,4,25,4,6,860208371,,,
8400400431,VOLANTE ACADEMY OF ARTS,VOLANTE ACADEMY OF THE ARTS,,ART MUSEUM,,PO BOX 25518,PRESCOTT VALL,AZ,86312,6901 N HORIZON LANE,PRESCOTT VALL,AZ,86312,9287721218,34.58593,-112.32168,2,25,4,6,861002922,201312,0,0
8409504323,WEISS GALLERY,WEISS GALLERY,,ART MUSEUM,NORTHERN ARIZONA UNIVERSITY,321 MC MULLEN CIRCLE,FLAGSTAFF,AZ,86011,,,,,9285233471,35.1987,-111.64963,1,5,4,6,742579628,,,
8400400460,WEST VALLEY ART MUSEUM,WEST VALLEY ART MUSEUM-SUN CITIES MUSEUM OF ART INC,,ART MUSEUM,,PO BOX 6377,PEORIA,AZ,85385,8401 W MONROE STREET,PEORIA,AZ,85385,6239720635,33.57722,-112.2415,2,13,4,6,942757453,201312,65974,65974
8400400419,YOUNG ARTS ARIZONA,YOUNG ARTS ARIZONA LTD,,ART MUSEUM,,2009 N 7TH ST,PHOENIX,AZ,85006,,,,,6028523605,33.52066,-111.97454,1,13,4,6,860933814,201412,89436,89436
8400400130,ZELMA BASHA SALMERI GALLERY OF WESTERN AMERICAN AND AMERICAN INDIAN ART,ZELMA BASHA SALMERI ART FOUNDATION,,ART MUSEUM,,PO BOX 488,CHANDLER,AZ,85244,22402 S BASHA ROAD,CHANDLER,AZ,85244,4808955230,33.24326,-111.85834,2,13,4,6,205393749,201312,124160,
8400601670,1078 GALLERY,1078 GALLERY INC,,ART MUSEUM,,820 BROADWAY ST,CHICO,CA,95928,,,,,5303431973,39.7254,-121.83653,1,7,6,6,680051663,201312,42031,42031
8400602747,18TH STREET ARTS COMPLEX,18TH STREET ARTS COMPLEX,,ART MUSEUM,,1639 18TH ST,SANTA MONICA,CA,90404,,,,,3104533711,34.02382,-118.47752,1,37,6,6,953825203,201306,796765,755147
8400602841,ACADEMY INTERACTIVE ARTS SCIENCES,ACADEMY OF INTERACTIVE ARTS AND SCIENCES,ACADEMY INTERACTIVE ARTS SCIENCES,ART MUSEUM,,23622 CALABASAS RD,CALABASAS,CA,91302,9800 S LA CIENEGA BLVD,INGLEWOOD,CA,91302,8188760826,33.94721,-118.36995,2,37,6,6,954606381,201306,2277028,1826158
8400600615,AFRICAN AMERICAN ART AND CULTURE,THE AFRICAN AMERICAN ART AND CULTURE COMPLEX,,ART MUSEUM,,762 FULTON ST,SAN FRANCISCO,CA,94102,,,,,4152926172,37.78052,-122.43265,1,75,6,6,200118582,201306,914111,914111
8409502682,ALYCE DE ROULET WILLIAMSON GALLERY,ART CENTER COLLEGE OF DESIGN,,ART MUSEUM,ART CENTER COLLEGE OF DESIGN,1700 LIDA STREET,PASADENA,CA,91103,,,,,6263962446,34.17119,-118.18914,1,37,6,6,951921340,201406,190821940,121050165
8400602865,AMERICAN MUSEUM OF BEAT ART,AMERICAN MUSEUM OF BEAT ART,,ART MUSEUM,,506 N GARFIELD AVE STE,ALHAMBRA,CA,91801,,,,,6263084400,34.10052,-118.13018,2,37,6,6,954699638,,,
8400601425,AMERICAN MUSEUM OF CERAMIC ART,AMERICAN MUSEUM OF CERAMIC ART,,ART MUSEUM,,399 N GAREY AVE,POMONA,CA,91767,,,,,9098653146,34.06114,-117.75137,1,37,6,6,412077818,201312,911965,824171
8400600569,ANDERSON ART COLLECTION,ANDERSON ART COLLECTION,,ART MUSEUM,,2440 SAND HILL RD,MENLO PARK,CA,94025,2440 SAND HILL RD,MENLO PARK,CA,94025,6508545160,37.42185,-122.2006,2,81,6,6,,,,
8409502699,ANTELOPE VALLEY COLLEGE ART GALLERY,ANTELOPE VALLEY COLLEGE ART GALLERY,,ART MUSEUM,ANTELOPE VALLEY COLLEGE,3041 WEST� AVE K,LANCASTER,CA,93536,,,,,6617226300,34.68548,-118.23413,2,,6,6,952228663,,,
8400602787,ARMAND HAMMER MUSEUM OF ART AND CULTURAL CENTER,ARMAND HAMMER MUSEUM OF ART AND CULTURAL CENTER INC,,ART MUSEUM,,10899 WILSHIRE BLVD,LOS ANGELES,CA,90024,,,,,3104437000,34.05888,-118.44382,1,37,6,6,954217197,201306,18432778,15183141
8409502710,ARMAND HAMMER MUSEUM OF ART AND CULTURAL CENTER,REGENTS UNIVERSITY OF CALIFORNIA LOS ANGELES,REGENTS OF THE UNIVERSITY OF CALIFORNIA  LOS ANGELES,ART MUSEUM,"UNIVERSITY OF CALIFORNIA, LOS ANGELES",10899 WILSHIRE BLVD,LOS ANGELES,CA,90024,,,,,3104437000,34.05799,-118.4445,1,37,6,6,956006143,,,
8400602833,ARPA FOUNDATION FOR FILM MUSIC AND ARTS,ARPA FOUNDATION FOR FILM MUSIC AND ARTS,,ART MUSEUM,,2919 MAXWELL ST,LOS ANGELES,CA,90027,,,,,3236631882,34.11179,-118.27229,1,37,6,6,954556837,201312,68557,68557
8409502721,ART CENTER,ART CENTER,,ART MUSEUM,ORANGE COAST�COLLEGE,2701 FAIRVIEW ROAD,COSTA MESA,CA,92626,,,,,7144325629,33.66888,-117.90791,1,59,6,6,956002272,,,
8400601041,ART CENTER LOS ANGELES,ART CENTER LOS ANGELES,,ART MUSEUM,,7466 BEVERLY BLVD SUITE105,LOS ANGELES,CA,90036,,,,,,34.07605,-118.34997,1,37,6,6,264341949,201312,0,0
8400600579,ART CENTER SAN LUIS OBISPO,SAN LUIS OBISPO MUSEUM OF ART,,ART MUSEUM,,1010 BROAD ST,SAN LUIS OBISPO,CA,93401,,,,,8055438562,35.27968,-120.66101,1,79,6,6,956134270,201405,870424,839368
8409502792,ART DESIGN & ARCHITECTURE MUSEUM,UNIVERSITY OF CALIFORNIA SANTA BARBARA,,ART MUSEUM,"UNIVERSITY OF CALIFORNIA, SANTA BARBARA",552 UNIVERSITY ROAD,SANTA BARBARA,CA,93106,,,,,8058932951,34.41738,-119.85725,2,83,6,6,956006145,,,
8409502727,ART GALLERIES,ART GALLERIES,,ART MUSEUM,CALIFORNIA STATE UNIVERSITY - NORTHRIDGE,18111 NORDHOFF STREET,NORTHRIDGE,CA,91330,,,,,8186772156,34.26004,-118.52324,1,37,6,6,946001347,,,
8409502749,ART GALLERY,ART GALLERY,,ART MUSEUM,RIVERSIDE CITY COLLEGE,4800 MAGNOLIA AVENUE,RIVERSIDE,CA,92506,,,,,9512228000,33.97149,-117.38462,1,65,6,6,330831357,,,
8409502731,ART GALLERY,FRESNO PACIFIC UNIVERSITY,,ART MUSEUM,FRESNO PACIFIC UNIVERSITY,1717 S CHESTNUT AVE,FRESNO,CA,93702,,,,,5594532000,36.73905,-119.75428,1,,6,6,941021164,201404,66305160,62814020
8409502730,ART GALLERY,BIOLA UNIVERSITY INC,,ART MUSEUM,BIOLA UNIVERSITY,13800 BIOLA AVE,LA MIRADA,CA,90639,,,,,5629036000,33.90781,-118.01884,2,37,6,6,950549600,201406,234509814,199717589
8409502748,ART GALLERY,ART GALLERY,,ART MUSEUM,PORTERVILLE COLLEGE,100 E COLLEGE AVE,PORTERVILLE,CA,93257,,,,,,36.0496,-119.01266,1,107,6,6,956006644,,,
8409502770,ART GALLERY AT NAPA HALL ART COMPLEX,ART GALLERY AT NAPA HALL ART COMPLEX,,ART MUSEUM,CALIFORNIA STATE UNIVERSITY - CHANNEL ISLANDS,ONE UNIVERSITY DRIVE,CAMARILLO,CA,93012,,,,,8054378570,34.18044,-119.03879,4,111,6,6,912153805,,,
8409502789,ART SCHOOL GALLERY,CALIFORNIA INSTITUTE OF THE ARTS,,ART MUSEUM,CALIFORNIA INSTITUTE OF ART,24700 MCBEAN PKWY,VALENCIA,CA,91355,,,,,6612551050,34.39466,-118.56695,2,37,6,6,956102146,201406,152767666,81478483
8400602020,ARTIST GUILD OF THE SANTA YNEZ VALLEY,ARTIST GUILD OF THE SANTA YNEZ VALLEY,,ART MUSEUM,,PO BOX 1008,SANTA YNEZ,CA,93460,2920 GRAND AVENUE,SANTA YNEZ,CA,93460,8056887517,34.63054,-120.07467,4,,6,6,770463617,201312,58411,27049
8409502795,ARTS & CONSCIOUSNESS GALLERY,JOHN F KENNEDY UNIVERSITY,,ART MUSEUM,JOHN F KENNEDY UNIVERSITY,2956 SAN PABLO AVENUE,BERKELEY,CA,94702,,,,,5106472047,37.95706,-122.05471,2,13,6,6,941610694,201306,26800554,26396595
8400602018,ARTS HABITAT,ARTS HABITAT,,ART MUSEUM,,PO BOX 221487,CARMEL,CA,93922,3785 V�A NONA MARIE,CARMEL,CA,93922,8316246111,36.53934,-121.90593,2,,6,6,770461309,201306,55005,54462
8400602243,ASIAN ART MUSEUM FOUNDATION OF SAN FRANCISCO,ASIAN ART MUSEUM FOUNDATION OF SAN FRANCISCO,ASIAN ART MUSEUM,ART MUSEUM,,200 LARKIN ST,SAN FRANCISCO,CA,94102,,,,,,37.77959,-122.41667,1,75,6,6,941704765,201306,41240546,28067374
8400600604,ASTO MUSEUM OF ART,ASTO MUSEUM OF ART,,ART MUSEUM,,4505 HUNTINGTON DR S,LOS ANGELES,CA,90032,,,,,3233438607,34.0845,-118.18788,1,37,6,6,,,,
8400602595,ATHENAEUM MUSIC & ARTS LIBRARY,LIBRARY ASSOCIATION OF LA JOLLA,ATHENAEUM MUSIC & ARTS LIBRARY,ART MUSEUM,,1008 WALL ST,LA JOLLA,CA,92037,,,,,8584545872,32.84681,-117.27411,1,73,6,6,951916045,201306,2930702,2136212
8409502806,ATKINSON GALLERY,ATKINSON GALLERY,,ART MUSEUM,SANTA BARBARA CITY COLLEGE,721 CLIFF DRIVE,SANTA BARBARA,CA,93109,,,,,8059650581,34.40835,-119.69873,1,83,6,6,770070782,,,
8400601115,ATLANTIC ARTS MUSEUM,ATLANTIC ARTS MUSEUM INC,,ART MUSEUM,,101 YGNACIO VALLEY ROAD SUITE 320,WALNUT CREEK,CA,94596,,,,,,37.90449,-122.06826,1,13,6,6,273239800,201412,0,0
8400602913,BAKERSFIELD ART ASSOCIATION & GALLERY,BAKERSFIELD ART ASSOCIATION,,ART MUSEUM,,PO BOX 386,BAKERSFIELD,CA,93302,1817 EYE STREET,BAKERSFIELD,CA,93302,6618692320,35.37549,-119.02012,1,29,6,6,956092498,201406,95004,95004
8400601900,BAKERSFIELD ART FOUNDATION,BAKERSFIELD ART FOUNDATION INC,BAKERSFIELD MUSEUM OF ART,ART MUSEUM,,1930 R ST,BAKERSFIELD,CA,93301,,,,,8053237219,35.37678,-119.00897,1,29,6,6,770125694,201405,1319624,654817
8400600596,BAKERSFIELD MUSEUM OF ART,BAKERSFIELD ART FOUNDATION INC,,ART MUSEUM,,1930 R STREET,BAKERSFIELD,CA,93301,1930 R STREET,BAKERSFIELD,CA,93301,8053237219,35.37678,-119.00897,1,29,6,6,770125694,201405,1319624,654817
8409502834,BEGOVICH GALLERY,BEGOVICH GALLERY,,ART MUSEUM,CALIFORNIA STATE UNIVERSITY - FULLERTON,800 NORTH STATE COLLEGE,FULLERTON,CA,92831,,,,,6572782011,33.87791,-117.88958,1,59,6,6,330632102,,,
8400601159,BEN AND EVELYN WILSON FOUNDATION,BEN AND EVELYN WILSON FOUNDATION INC,,ART MUSEUM,,5045 PICKFORD WAY,CULVER CITY,CA,90230,,,,,,34.00584,-118.3966,2,37,6,6,311604870,201312,0,0
8409502837,BEN MALTZ GALLERY,OTIS COLLEGE OF ART AND DESIGN,,ART MUSEUM,OTIS COLLEGE OF ART AND DESIGN,9045 LINCOLN BOULEVARD,LOS ANGELES,CA,90045,,,,,3106656905,33.95767,-118.41732,1,37,6,6,132981115,201306,99461387,50605077
8400600741,BENBOUGH OPERATING FOUNDATION,LEGLER BENBOUGH FOUNDATION,,ART MUSEUM,,2131 PAN AMERICAN PLAZA,SAN DIEGO,CA,92101,2550 FIFTH AVENUE,SAN DIEGO,CA,92101,6192358099,32.73191,-117.16038,1,73,6,6,330105049,201312,18310273,
8400601531,BENJAMIN CREME MUSEUM OF ART,BENJAMIN CREME MUSEUM OF ART,,ART MUSEUM,,11733 KIOWA AVE AP,LOS ANGELES,CA,90049,,,,,,34.05055,-118.46364,1,37,6,6,462169048,201412,0,0
8409502842,BERKELEY ART MUSEUM AND PACIFIC FILM ARCHIVE,REGENTS OF THE UNIVERSITY OF CALIFORNIA AT BERKELEY,,ART MUSEUM,"UNIVERSITY OF CALIFORNIA, BERKELEY",2626 BANCROFT WAY,BERKELEY,CA,94720,,,,,5106420808,37.87426,-122.26644,1,1,6,6,946002123,,,
8400600628,BLITZSTEIN MUSEUM OF ART,BLITZSTEIN MUSEUM OF ART,,ART MUSEUM,,428 N FAIRFAX AVE,LOS ANGELES,CA,90036,,,,,3109101938,34.07893,-118.36135,1,37,6,6,,,,
8409502865,BOEHM GALLERY,PALOMAR COMMUNITY COLLEGE DISTRICT,,ART MUSEUM,PALOMAR COLLEGE,1140 WEST MISSION ROAD,SAN MARCOS,CA,92069,,,,,7607441150,33.14714,-117.1848,2,73,6,6,956002227,,,
8409502866,BOHART MUSEUM OF ENTOMOLOGY,REGENTS OF THE UNIVERSITY OF CALIFORNIA,,ART MUSEUM,"UNIVERSITY OF CALIFORNIA, DAVIS",1124 ACADEMIC SURGE,DAVIS,CA,95616,,,,,5307529464,38.55537,-121.75788,4,113,6,6,946036494,,,
8400602422,BOHART MUSEUM SOCIETY,BOHART MUSEUM SOCIETY,,ART MUSEUM,,1 SHIELDS AVE,DAVIS,CA,95616,1 SHIELD AVE,DAVIS,CA,95616,5307520493,38.53353,-121.74756,2,113,6,6,943123536,201306,48977,48977
8409400080,BRANDER MUSEUM OF FOLK ART,BRANDER MUSEUM OF FOLK ART,,ART MUSEUM,,2401 N REFUGIO RD,SANTA YNEZ,CA,93460,,,,,,34.65448,-120.0942,4,83,6,6,471084654,,,
8409502878,BRANDSTATER GALLERY,LA SIERRA UNIVERSITY,,ART MUSEUM,LA SIERRA UNIVERSITY,4500 RIVERWALK PARKWAY,RIVERSIDE,CA,92505,,,,,9517852959,33.91557,-117.49985,1,65,6,6,330413730,201306,85001785,79726645
8400602845,BREWERY ARTWALK ASSOCIATION,BREWERY ARTWALK ASSOCIATION,,ART MUSEUM,,2100 N MAIN ST STE A9,LOS ANGELES,CA,90031,2100 N MAIN ST,LOS ANGELES,CA,90031,3236389382,34.06587,-118.21682,1,37,6,6,954617425,201412,0,0
8409400082,BROAD COLLECTION,BROAD COLLECTION,,ART MUSEUM,,10900 WILSHIRE BLVD FL 1,LOS ANGELES,CA,90024,,,,,,34.05814,-118.44396,1,37,6,6,273032164,201312,9302568,
8409502900,BUTTE COLLEGE ART GALLERY,BUTTE COLLEGE ART GALLERY,,ART MUSEUM,BUTTE COLLEGE,3536 BUTTE CAMPUS DRIVE,OROVILLE,CA,95965,,,,,5308952877,39.64518,-121.64798,4,7,6,6,941637174,,,
8409502902,CABRILLO COLLEGE GALLERY,CABRILLO COLLEGE GALLERY,,ART MUSEUM,CABRILLO COLLEGE,6500 SOQUEL DRIVE,APTOS,CA,95003,,,,,8314796308,36.99044,-121.92895,4,87,6,6,946002633,,,
8400600627,CALEXICO CULTURAL ARTS,CALEXICO ARTS COUNCIL,,ART MUSEUM,,421 HEFFERNAN AVE,CALEXICO,CA,92231,,,,,7607682170,32.66728,-115.48067,2,25,6,6,201542874,201408,10,10
8400601255,CALIFORNIA CENTER FOR THE ARTS,CALIFORNIA CENTER FOR THE ARTS,,ART MUSEUM,,340 N ESCONDIDO BLVD,ESCONDIDO,CA,92025,,,,,7608394138,33.12424,-117.08688,2,73,6,6,330466188,,,
